dataset,additional_info,embedding_model,embedding_max_length,dr_method,dr_parameter,mn_ratio,fp_ratio,dimension_size,trustworthiness_ten_neigh,trustworthiness_fifty_neigh,trustworthiness_hundred_neigh,continuity_ten_neigh,continuity_fifty_neigh,continuity_hundred_neigh,pearson_corr,spearman_corr,ALS,AGS,Q,B,Q-B,NUM,Ss
SV,age_comment,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,50,0.9997,0.9994,0.9991,0.9998,0.9996,0.9995,0.9967,0.9929,0.9995,0.9948,3.9773,0.0000,3.9773,1.99431108907312,0.9972
SV,age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,5,0.9656,0.9576,0.9532,0.9781,0.9641,0.9555,0.8007,0.8271,0.9624,0.8139,3.1551,0.0220,3.1330,1.77003577929939,0.885
SV,age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,10,0.9712,0.9616,0.9566,0.9785,0.9643,0.9556,0.8022,0.8266,0.9646,0.8144,3.1650,0.0226,3.1424,1.77267863603832,0.8863
SV,age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,50,0.9714,0.9618,0.9567,0.9785,0.9642,0.9555,0.8038,0.8259,0.9647,0.8149,3.1667,0.0225,3.1443,1.77321427263223,0.8866
SV,age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,5,0.9169,0.9065,0.9005,0.9565,0.9401,0.9308,0.618,0.6216,0.9252,0.6198,2.38707650027778,0.093279340277778,2.29379716,1.51452869236604,0.7573
SV,age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,10,0.9175,0.9069,0.9008,0.9565,0.9401,0.9308,0.6181,0.6217,0.9254,0.6199,2.3881,0.0934,2.2947,1.51482820588122,0.7574
SV,age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,50,0.916,0.906,0.9002,0.9565,0.9401,0.9308,0.618,0.6216,0.924933333333333,0.6198,2.38620107111111,0.0931063511111109,2.29309472,1.5142967740836,0.7571
SV,age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,5,0.9192,0.9152,0.913,0.9787,0.9697,0.9646,0.8083,0.8095,0.9434,0.8089,3.07055529,0.01809025,3.05246504,1.74713051601762,0.8736
SV,age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,10,0.9782,0.9727,0.9696,0.9948,0.9909,0.9884,0.8689,0.8709,0.9824,0.8699,3.4311,0.0127,3.4185,1.84891184934995,0.9245
SV,age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,50,0.9997,0.9992,0.9988,0.9998,0.9996,0.9994,0.9698,0.9719,0.9994,0.9709,3.8820,0.0008,3.8811,1.97005956339735,0.985
SV,age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,5,0.9454,0.9324,0.9251,0.9645,0.9428,0.9302,0.5565,0.6174,0.9401,0.5870,2.3318,0.1247,2.2071,1.48562731531162,0.7428
SV,age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,10,0.9596,0.9431,0.9343,0.9652,0.9434,0.9308,0.5497,0.6182,0.9461,0.5840,2.3410,0.1311,2.2098,1.48654718054961,0.7433
SV,age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,50,0.9595,0.9431,0.9342,0.9652,0.9434,0.9308,0.5499,0.6182,0.9460,0.5841,2.3412,0.1310,2.2101,1.48664826819706,0.7433
SV,age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,5,0.9159,0.9051,0.8991,0.9516,0.934,0.9241,0.6005,0.6044,0.921633333333333,0.6025,2.32283000694444,0.101878000277778,2.22095200666666,1.49028588085195,0.7451
SV,age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,10,0.9148,0.9045,0.8987,0.9516,0.934,0.924,0.6004,0.6044,0.921266666666667,0.6024,2.32156011111111,0.101675951111111,2.21988416,1.4899275687093,0.745
SV,age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,50,0.913,0.9036,0.8981,0.9516,0.9339,0.924,0.6004,0.6043,0.9207,0.6024,2.3196813025,0.1013467225,2.21833458,1.48940745936094,0.7447
SV,age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,5,0.9187,0.9147,0.9124,0.9786,0.9694,0.9642,0.8049,0.8068,0.9430,0.8059,3.0585,0.0188,3.0397,1.74346385107349,0.8717
SV,age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,10,0.9777,0.9721,0.969,0.9947,0.9907,0.9881,0.8665,0.8687,0.98205,0.8676,3.4212051225,0.0130988025,3.40810632,1.84610571744957,0.9231
SV,age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,50,0.9997,0.9992,0.9987,0.9998,0.9996,0.9994,0.9692,0.9712,0.9994,0.9702,3.8793,0.0009,3.8785,1.96938353806464,0.9847
SV,age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,5,0.9448,0.9316,0.924,0.964,0.9419,0.9292,0.5276,0.614,0.93925,0.5708,2.2802510025,0.1357554025,2.1444956,1.46440964214253,0.7322
SV,age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,10,0.9584,0.9418,0.9329,0.9647,0.9426,0.9297,0.5204,0.6136,0.9450,0.5670,2.2862,0.1429,2.1433,1.46400061475397,0.732
SV,age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,50,0.9581,0.9417,0.9328,0.9647,0.9427,0.9299,0.5162,0.6139,0.9450,0.5651,2.2802,0.1443,2.1359,1.46145520971393,0.7307
SV,age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,5,0.9115,0.9031,0.8978,0.9518,0.9342,0.9243,0.6,0.6059,0.9205,0.60295,2.32074756,0.10080625,2.21994131,1.48994674737052,0.745
SV,age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,10,0.9143,0.9044,0.8987,0.9518,0.9342,0.9243,0.6,0.6059,0.9213,0.60295,2.32328725444444,0.101336111111111,2.22195114333333,1.49062105960346,0.7453
SV,age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,50,0.913,0.9037,0.8982,0.9518,0.9342,0.9243,0.6,0.6059,0.920866666666667,0.60295,2.32201723361111,0.101071006944445,2.22094622666667,1.49028394162544,0.7451
SV,age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,5,0.9189,0.9149,0.9126,0.9787,0.9695,0.9642,0.8047,0.8066,0.9431,0.8057,3.0582,0.0189,3.0393,1.74337072362708,0.8717
SV,age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,10,0.9778,0.9722,0.969,0.9947,0.9907,0.9881,0.8662,0.8684,0.982083333333333,0.8673,3.42021871361111,0.013175213611111,3.4070435,1.84581784041655,0.9229
SV,age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,50,0.9997,0.9992,0.9987,0.9998,0.9996,0.9994,0.969,0.971,0.9994,0.970,3.87853636,0.00086436,3.877672,1.96918054022479,0.9846
SV,age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,5,0.9445,0.9314,0.9239,0.9639,0.9416,0.9287,0.541,0.6103,0.9390,0.57565,2.2941646225,0.1320232225,2.1621414,1.47042218427226,0.7352
SV,age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,10,0.9584,0.9419,0.933,0.9647,0.9426,0.9299,0.5485,0.6117,0.945083333333333,0.5801,2.32618420027778,0.133212833611111,2.19297136666667,1.48086845015574,0.7404
SV,age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,50,0.9584,0.9421,0.9332,0.9647,0.9427,0.9299,0.5415,0.6118,0.9452,0.5767,2.3159,0.1358,2.1801,1.4765234279663,0.7383
SV,age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,5,0.9404,0.9346,0.9309,0.9636,0.9523,0.9459,0.8529,0.8113,0.9446,0.8321,3.1567,0.0127,3.1441,1.77315033579596,0.8866
SV,age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,10,0.9404,0.9346,0.9309,0.9636,0.9523,0.9459,0.8529,0.8113,0.9446,0.8321,3.1567,0.0127,3.1441,1.77315033579596,0.8866
SV,age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,50,0.9404,0.9346,0.9309,0.9636,0.9523,0.9459,0.8529,0.8113,0.9446,0.8321,3.1567,0.0127,3.1441,1.77315033579596,0.8866
SV,age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,5,0.9465,0.9437,0.9421,0.9828,0.9763,0.9726,0.9286,0.9017,0.9607,0.9152,3.5187,0.0021,3.5166,1.87526435469776,0.9376
SV,age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,10,0.9861,0.9822,0.9799,0.9954,0.9923,0.9903,0.9511,0.9326,0.9877,0.9419,3.7232,0.0021,3.7211,1.92900517884219,0.9645
SV,age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,50,0.9997,0.9992,0.9989,0.9998,0.9996,0.9994,0.987,0.9822,0.9994,0.9846,3.93638826777778,0.000220027777777768,3.93616824,1.98397788294124,0.992
SV,age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,5,0.9589,0.9489,0.9431,0.9742,0.9573,0.9472,0.7746,0.792,0.9549,0.7833,3.02145512111111,0.029458001111111,2.99199712,1.72973903233985,0.8649
SV,age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,10,0.9658,0.954,0.9477,0.9746,0.9575,0.9477,0.776,0.793,0.957883333333333,0.785,3.03589968027778,0.0300617802777777,3.0058379,1.7337352450706,0.8669
SV,age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,50,0.9658,0.9541,0.9477,0.9747,0.9575,0.9477,0.7757,0.7925,0.9579,0.7841,3.0346,0.0302,3.0044,1.73332334933022,0.8667
SV,age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,5,0.9406,0.9346,0.9308,0.9619,0.9506,0.9442,0.8523,0.8108,0.9438,0.8316,3.1518,0.0126,3.1392,1.77178218845696,0.8859
SV,age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,10,0.9406,0.9346,0.9308,0.9619,0.9506,0.9442,0.8523,0.8108,0.9438,0.8316,3.1518,0.0126,3.1392,1.77178218845696,0.8859
SV,age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,50,0.9406,0.9346,0.9308,0.9619,0.9506,0.9442,0.8523,0.8108,0.9438,0.8316,3.1518,0.0126,3.1392,1.77178218845696,0.8859
SV,age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,5,0.9465,0.9437,0.9421,0.9828,0.9763,0.9726,0.9286,0.9017,0.9607,0.9152,3.5187,0.0021,3.5166,1.87526435469776,0.9376
SV,age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,10,0.9861,0.9822,0.9799,0.9954,0.9923,0.9903,0.9511,0.9326,0.9877,0.9419,3.7232,0.0021,3.7211,1.92900517884219,0.9645
SV,age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,50,0.9997,0.9992,0.9989,0.9998,0.9996,0.9994,0.987,0.9822,0.9994,0.9846,3.93638826777778,0.000220027777777768,3.93616824,1.98397788294124,0.992
SV,age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,5,0.9589,0.9489,0.9429,0.9742,0.9576,0.9476,0.7807,0.7925,0.9550,0.7866,3.0332,0.0284,3.0049,1.73345448166371,0.8667
